"tm_ky","mal_id","demo_id"
9,45662,15
9,45679,15
9,45681,15
9,45682,15
9,45683,15
9,45684,15
9,45687,15
9,45688,15
9,45689,15
9,45690,15
9,45696,15
9,45697,15
9,45698,15
9,45699,15
9,457,42
9,45702,15
9,45703,15
9,45705,15
9,45706,15
9,45707,15
9,45718,15
9,45728,15
9,45729,15
9,4574,27
9,45755,15
9,45756,15
9,45757,15
9,45758,15
9,45759,15
9,45760,15
9,45761,15
9,45762,15
9,45763,15
9,45764,15
9,45765,15
9,45766,15
9,45769,15
9,45770,15
9,45773,15
9,45776,15
9,45783,43
9,45790,15
9,4581,27
9,45812,15
9,45815,15
9,45816,15
9,45820,15
9,45821,15
9,45822,15
9,45823,15
9,45824,15
9,45825,15
9,45826,15
9,45827,15
9,45828,15
9,45829,15
9,45830,15
9,45834,15
9,4584,15
9,45858,15
9,4586,15
9,45861,15
9,45862,15
9,45866,15
9,45868,15
9,45869,15
9,45904,15
9,45908,15
9,45911,15
9,45915,15
9,45916,15
9,45921,15
9,4597,27
9,45974,15
9,45975,15
9,45976,15
9,45977,15
9,45978,15
9,45979,15
9,4598,15
9,45980,15
9,45981,15
9,45983,15
9,45984,15
9,45985,15
9,45986,15
9,4599,15
9,45994,15
9,45998,15
9,46005,15
9,46013,15
9,46016,15
9,46040,15
9,46126,15
9,46142,15
9,4615,15
9,46150,15
9,46154,15
9,46157,15
9,4616,15
9,46172,15
9,46213,15
9,46276,15
9,46277,15
9,46279,15
9,46283,15
9,46293,15
9,46295,15
9,46299,15
9,46305,15
9,46307,15
9,46309,15
9,46310,15
9,46316,15
9,46324,15
9,46328,15
9,46352,42
9,46375,15
9,46378,15
9,46380,15
9,46381,15
9,46384,15
9,46385,15
9,46386,15
9,46387,15
9,46388,15
9,46389,15
9,46390,15
9,46391,15
9,46392,15
9,46422,25
9,4651,25
9,46569,27
9,4662,25
9,4663,27
9,46652,15
9,4667,15
9,46694,15
9,46695,15
9,467,42
9,46704,15
9,46705,15
9,46706,15
9,46711,15
9,46721,15
9,46728,15
9,46827,15
9,4684,15
9,46850,15
9,46853,15
9,46854,15
9,46855,15
9,46856,15
9,46857,15
9,46858,15
9,46859,15
9,46860,15
9,469,27
9,4690,27
9,46902,15
9,46936,15
9,46940,15
9,46949,15
9,47022,15
9,47023,15
9,47025,15
9,47058,15
9,47060,15
9,47070,15
9,4709,15
9,47122,15
9,47194,27
9,47206,15
9,47213,15
9,47214,15
9,47215,15
9,4722,25
9,47227,15
9,47234,15
9,47237,15
9,47239,15
9,47240,15
9,47241,15
9,47267,15
9,473,27
9,47448,15
9,4752,25
9,47541,15
9,47545,15
9,47546,15
9,47551,15
9,47552,15
9,47553,15
9,47554,15
9,47555,15
9,47556,15
9,47557,15
9,47558,15
9,47563,15
9,47564,15
9,47565,15
9,47566,15
9,47567,15
9,47568,15
9,47569,15
9,47570,15
9,47571,15
9,47576,15
9,47577,15
9,47578,15
9,47580,15
9,47582,15
9,47583,15
9,47629,15
9,47640,15
9,47642,15
9,47643,15
9,47646,15
9,47647,15
9,47648,15
9,47649,15
9,47697,15
9,47698,15
9,477,27
9,47701,15
9,47702,15
9,47703,15
9,47704,15
9,47708,15
9,4773,27
9,47732,15
9,47735,15
9,47751,15
9,47762,15
9,47763,15
9,47765,15
9,47767,15
9,47774,15
9,47775,15
9,47776,15
9,47778,27
9,47797,15
9,47800,15
9,4782,15
9,479,27
9,47944,15
9,47946,15
9,47947,15
9,47948,15
9,47949,15
9,47951,15
9,47952,15
9,47954,15
9,47955,15
9,47956,15
9,47957,15
9,47959,15
9,47960,15
9,47971,15
9,47978,15
9,47986,15
9,47987,15
9,47988,15
9,47989,15
9,47991,15
9,47992,15
9,47996,15
9,47998,15
9,48005,15
9,48007,15
9,48009,15
9,4801,15
9,48010,15
9,48011,15
9,48012,15
9,48016,15
9,48017,15
9,48021,15
9,48022,15
9,48024,15
9,48025,15
9,48028,15
9,48029,15
9,48030,15
9,48032,15
9,48034,15
9,48035,15
9,48037,15
9,48038,15
9,48043,15
9,48044,15
9,48046,15
9,48047,15
9,48048,15
9,48049,15
9,48050,15
9,48051,15
9,48053,15
9,48058,15
9,48059,15
9,48061,15
9,48062,15
9,48065,15
9,48067,15
9,48068,15
9,48069,15
9,48070,15
9,48072,15
9,48073,15
9,48074,15
9,48076,15
9,48077,15
9,48078,15
9,48079,15
9,48080,15
9,48081,15
9,48082,15
9,48083,15
9,48084,15
9,48085,15
9,48086,15
9,48087,15
9,48088,15
9,48089,15
9,48090,15
9,48091,15
9,48092,15
9,48094,15
9,48096,15
9,481,27
9,48100,15
9,48102,15
9,48107,15
9,48109,15
9,48113,15
9,48114,15
9,48118,15
9,48163,15
9,48175,15
9,48187,15
9,48189,15
9,48192,15
9,48193,15
9,48195,15
9,48197,15
9,48198,15
9,482,27
9,48203,15
9,48208,15
9,48220,15
9,48221,15
9,48223,15
9,48231,15
9,48235,15
9,48250,15
9,48252,42
9,48254,15
9,48256,15
9,48257,15
9,48258,15
9,48262,15
9,48263,15
9,48273,15
9,48276,15
9,48280,15
9,48287,15
9,48288,15
9,48289,15
9,48292,15
9,48295,15
9,48301,15
9,48303,15
9,48304,15
9,48307,15
9,48317,15
9,48321,15
9,48322,15
9,48323,15
9,48324,15
9,48325,15
9,48326,15
9,48327,15
9,48328,15
9,48331,15
9,48332,15
9,48333,15
9,48334,15
9,48335,15
9,48338,15
9,48339,15
9,48340,15
9,48341,15
9,48342,15
9,48343,15
9,48344,15
9,48346,15
9,48349,15
9,48350,15
9,48365,15
9,48486,15
9,48495,42
9,48517,15
9,48539,15
9,48549,27
9,48580,27
9,48583,27
9,48594,15
9,48643,27
9,48649,42
9,48675,27
9,48680,27
9,487,27
9,48702,42
9,48736,42
9,48753,27
9,48762,15
9,48763,15
9,48779,42
9,48789,15
9,4879,42
9,48790,15
9,48859,25
9,48926,27
9,4898,27
9,4903,42
9,49040,42
9,49052,42
9,49065,15
9,49069,15
9,49070,15
9,49071,15
9,49078,15
9,49079,15
9,4908,25
9,49114,27
9,49116,15
9,49121,15
9,49160,27
9,49221,15
9,4928,25
9,49342,42
9,4935,15
9,4936,27
9,49376,27
9,49387,42
9,495,27
9,49519,42
9,49520,27
9,49533,42
9,49555,15
9,49596,27
9,4962,15
9,49709,27
9,49721,27
9,49766,42
9,49782,42
9,49784,27
9,49785,27
9,49918,27
9,49920,15
9,49926,27
9,49960,15
9,49961,15
9,49966,15
9,49967,15
9,49968,15
9,49970,15
9,49971,15
9,49979,25
9,4999,27
9,49992,15
9,50,42
9,50012,27
9,5005,42
9,50052,15
9,50099,27
9,501,15
9,501,27
9,50142,15
9,50160,42
9,50193,15
9,50250,42
9,50265,27
9,5027,15
9,50273,27
9,5028,27
9,50281,25
9,50287,27
9,50307,27
9,50330,42
9,50338,27
9,5034,27
9,50346,27
9,50379,27
9,50384,42
9,50392,27
9,5040,42
9,50416,42
9,50438,27
9,50470,43
9,505,25
9,50528,42
9,50552,27
9,506,25
9,50600,15
9,50602,27
9,50606,27
9,50608,27
9,50613,27
9,50631,27
9,50681,15
9,50695,42
9,5071,15
9,50710,27
9,5079,42
9,50796,42
9,50799,15
9,508,15
9,5082,27
9,50891,42
9,51009,27
9,51019,27
9,51037,15
9,51132,42
9,5114,27
9,51154,15
9,51155,15
9,51212,27
9,51213,27
9,51297,27
9,51368,27
9,5140,15
9,5141,42
9,51464,27
9,51498,27
9,5150,27
9,51535,27
9,516,27
9,51693,42
9,51705,42
9,51752,15
9,51753,15
9,51754,15
9,51755,15
9,51794,27
9,518,25
9,51815,42
9,51818,27
9,51837,27
9,51839,15
9,5189,15
9,519,27
9,51940,27
9,5197,27
9,51997,42
9,52,27
9,52034,42
9,52066,15
9,52076,15
9,52082,27
9,52092,42
9,521,25
9,52211,27
9,52219,15
9,5223,15
9,52235,15
9,52274,27
9,5231,27
9,52347,27
9,5241,15
9,52460,15
9,5258,27
9,5262,25
9,5267,15
9,527,15
9,5276,15
9,5276,25
9,5287,15
9,5292,27
9,53,42
9,530,25
9,5300,25
9,5304,15
9,532,25
9,5337,27
9,5343,42
9,5356,42
9,5374,15
9,538,27
9,5440,27
9,5468,15
9,5474,15
9,5476,25
9,5478,15
9,5485,27
9,550,27
9,551,27
9,552,15
9,5525,43
9,553,25
9,5530,27
9,554,27
9,555,27
9,558,27
9,5594,15
9,56,27
9,5600,15
9,561,27
9,5618,27
9,5658,27
9,5670,42
9,5675,27
9,568,27
9,5682,42
9,5684,25
9,5690,43
9,57,27
9,5712,15
9,5725,15
9,573,27
9,576,27
9,5760,27
9,5809,15
9,582,27
9,5821,15
9,5830,15
9,5835,25
9,589,27
9,59,42
9,590,27
9,5941,27
9,5945,27
9,5953,25
9,5958,27
9,5962,15
9,5967,27
9,5968,27
9,5973,27
9,598,27
9,5984,43
9,5992,27
9,5997,27
9,6,27
9,60,27
9,6008,25
9,6024,42
9,603,25
9,6030,42
9,6033,27
9,604,25
9,6045,25
9,6055,27
9,6056,27
9,6093,25
9,6098,42
9,61,25
9,6114,42
9,6117,25
9,6119,15
9,613,27
9,6149,25
9,616,25
9,624,27
9,626,27
9,6261,15
9,627,27
9,63,27
9,6311,15
9,633,25
9,634,42
9,635,27
9,636,27
9,637,42
9,6374,27
9,6375,27
9,6377,27
9,6383,27
9,64,42
9,6444,27
9,646,27
9,6481,15
9,6482,15
9,65,42
9,6500,42
9,6509,15
9,6511,27
9,6520,15
9,6523,15
9,6574,42
9,658,42
9,6582,42
9,6586,25
9,6629,25
9,6645,42
9,6701,15
9,6702,27
9,6707,27
9,6730,15
9,6731,15
9,6747,42
9,6758,42
9,6771,15
9,6774,42
9,6779,15
9,678,27
9,6798,15
9,68,27
9,6811,27
9,687,25
9,6880,27
9,6895,43
9,6899,15
9,690,25
9,6900,15
9,693,27
9,6956,42
9,696,27
9,6980,15
9,6981,27
9,7048,27
9,7054,25
9,7058,25
9,7062,42
9,7081,15
9,7082,25
9,710,42
9,7103,25
9,714,27
9,7152,25
9,7176,15
9,718,42
9,7193,42
9,7247,15
9,727,15
9,727,25
9,729,25
9,738,27
9,7395,27
9,74,25
9,740,25
9,7419,15
9,744,27
9,749,15
9,7505,15
9,754,25
9,7575,25
9,7588,42
9,7592,27
9,7593,42
9,7605,15
9,7625,15
9,7639,27
9,764,27
9,7643,15
9,7645,25
9,7647,42
9,7655,27
9,7661,42
9,7674,27
9,771,25
9,7720,42
9,7723,15
9,776,27
9,7779,15
9,7793,27
9,7817,42
9,783,27
9,7867,15
9,79,42
9,795,25
9,798,42
9,7981,15
9,8,27
9,801,42
9,8074,27
9,8086,27
9,810,42
9,8129,43
9,813,27
9,8195,15
9,8206,25
9,8216,42
9,8217,25
9,8220,15
9,8240,15
9,8244,15
9,8311,27
9,833,27
9,8336,15
9,8375,27
9,838,42
9,8394,27
9,8407,27
9,8410,15
9,8426,42
9,845,27
9,846,27
9,8476,42
9,8478,15
9,8501,15
9,8503,15
9,852,25
9,8520,15
9,8521,15
9,8525,27
9,853,25
9,8538,25
9,8542,25
9,8557,27
9,857,27
9,859,27
9,8595,15
9,861,42
9,8624,27
9,8675,27
9,8687,15
9,8687,27
9,8726,42
9,874,27
9,8753,15
9,876,27
9,877,25
9,880,42
9,8879,15
9,889,42
9,8897,15
9,8899,15
9,890,27
9,8900,15
9,8900,27
9,8934,27
9,8956,15
9,8961,42
9,8964,15
9,9015,15
9,9065,43
9,907,25
9,9074,42
9,9106,27
9,9107,15
9,9119,15
9,912,27
9,915,27
9,916,42
9,9175,15
9,9175,25
9,918,27
9,9181,27
9,924,27
9,925,27
9,926,27
9,928,27
9,9330,42
9,9367,42
9,9371,15
9,9383,42
9,9395,15
9,940,27
9,9424,27
9,9426,15
9,944,42
9,9441,25
9,9455,27
9,9479,42
9,951,25
9,9513,27
9,953,25
9,9533,15
9,9539,27
9,956,27
9,961,27
9,9613,27
9,962,27
9,9624,42
9,9656,25
9,966,42
9,967,27
9,968,27
9,969,27
9,971,15
9,971,27
9,9736,42
9,9768,15
9,9770,15
9,9776,42
9,9799,42
9,980,15
9,9807,15
9,9810,15
9,9821,15
9,9834,27
9,9863,27
9,9868,15
9,9893,25
9,9900,15
9,9902,15
9,9903,15
9,9905,27
9,9906,25
9,9919,27
9,992,27
9,9934,42
9,9938,42
9,9955,15
9,996,25
9,9969,27
9,9981,27
9,9996,42
10,100,25
10,1000,42
10,10015,27
10,10030,27
10,10033,27
10,10049,27
10,1005,27
10,10073,42
10,10080,27
10,1013,42
10,10136,15
10,10137,15
10,10138,15
10,10162,43
10,10165,27
10,10177,42
10,1018,27
10,10187,42
10,102,25
10,1021,25
10,1022,27
10,10236,15
10,10237,15
10,10239,15
10,10257,25
10,10271,42
10,103,25
10,10321,25
10,10324,42
10,10338,27
10,10347,25
10,10349,15
10,1035,25
10,10359,25
10,10360,27
10,10370,15
10,10372,42
10,10378,27
10,10379,25
10,104,25
10,1040,25
10,10444,27
10,1045,27
10,10460,27
10,10465,42
10,105,27
10,1050,27
10,10507,27
10,10521,42
10,10524,15
10,10525,15
10,10526,15
10,10527,15
10,10528,15
10,10562,27
10,106,25
10,1060,42
10,10620,27
10,1065,27
10,1068,27
10,1069,27
10,107,27
10,10705,15
10,10706,15
10,10709,42
10,10800,43
10,10838,27
10,10855,15
10,10856,15
10,1086,27
10,10869,15
10,1087,27
10,1093,42
10,10953,15
10,10958,25
10,1098,27
10,10987,15
10,10989,15
10,110,27
10,11013,27
10,11061,27
10,11079,42
10,1108,27
10,1110,25
10,11177,15
10,11203,15
10,1123,27
10,11239,42
10,11241,42
10,1132,27
10,1133,27
10,1137,27
10,11371,27
10,1138,27
10,11385,27
10,1139,15
10,114,27
10,1142,43
10,11421,15
10,1145,27
10,11457,25
10,1149,27
10,11491,42
10,11497,15
10,11499,27
10,11521,15
10,11525,15
10,11547,25
10,1157,27
10,11595,15
10,1161,27
10,11633,42
10,1164,27
10,11665,25
10,1167,42
10,11697,27
10,11703,27
10,1172,27
10,11739,27
10,1175,27
10,11761,27
10,11769,42
10,11771,27
10,1179,27
10,11837,42
10,1184,27
10,11857,27
10,1186,27
10,11873,15
10,1194,27
10,1199,15
10,120,25
10,12021,42
10,12031,42
10,121,27
10,1212,27
10,12123,42
10,1214,42
10,12145,15
10,12185,15
10,12191,25
10,122,25
10,1221,25
10,1222,25
10,1224,27
10,12243,15
10,123,25
10,12321,42
10,12359,15
10,1236,27
10,12365,27
10,1239,25
10,12391,15
10,12413,42
10,12431,42
10,12445,27
10,1246,42
10,12461,25
10,12467,42
10,1247,27
10,1250,27
10,12531,43
10,1254,27
10,1261,27
10,12613,15
10,1264,27
10,12651,15
10,12679,27
10,127,27
10,12711,25
10,12753,27
10,12815,43
10,12863,25
10,12875,27
10,129,27
10,12929,27
10,12963,25
10,12967,25
10,130,43
10,1300,27
10,131,43
10,13115,43
10,1313,15
10,1314,27
10,13143,27
10,13145,27
10,13163,15
10,13165,15
10,13167,15
10,132,27
10,13203,42
10,13231,15
10,13261,27
10,1327,27
10,13307,27
10,1333,15
10,13331,42
10,13349,43
10,1337,27
10,13377,42
10,13409,42
10,13457,15
10,13463,15
10,13465,15
10,135,27
10,13535,27
10,13551,42
10,13585,43
10,136,27
10,13663,27
10,13679,15
10,1372,42
10,1374,27
10,1375,25
10,1391,27
10,1397,27
10,14075,27
10,1409,27
10,14093,15
10,1410,27
10,1412,42
10,142,25
10,14227,25
10,1425,42
10,1426,42
10,14277,42
10,14289,25
10,143,27
10,14345,42
10,14397,43
10,1445,27
10,1448,27
10,145,25
10,14513,27
10,14527,27
10,1453,42
10,1458,27
10,1459,27
10,14623,15
10,14645,25
10,1465,42
10,14653,27
10,14693,42
10,1470,27
10,1471,27
10,14713,25
10,14719,27
10,1472,27
10,1473,27
10,1482,27
10,1483,42
10,1485,25
10,1486,25
10,149,43
10,1498,27
10,14989,27
10,15,27
10,1502,42
10,15059,42
10,15061,25
10,15069,15
10,1509,25
10,15109,27
10,15125,27
10,1516,25
10,1519,42
10,1532,25
10,1533,25
10,1534,25
10,1535,27
10,1536,27
10,1537,27
10,154,27
10,15417,27
10,15479,15
10,15489,27
10,1550,25
10,15545,15
10,15547,15
10,1557,25
10,1559,27
10,156,25
10,15605,25
10,15611,27
10,15613,25
10,1562,25
10,1563,25
10,1564,15
10,1565,15
10,15651,27
10,1567,25
10,1568,42
10,157,27
10,1571,25
10,1572,15
10,1572,27
10,1573,27
10,1574,27
10,15751,27
10,1578,25
10,1579,25
10,15795,15
10,15795,27
10,158,25
10,1583,42
10,15863,42
10,15865,15
10,1589,42
10,15897,15
10,159,27
10,15913,15
10,15915,15
10,1592,42
10,15957,15
10,1599,27
10,16,43
10,16005,27
10,16035,43
10,1604,27
10,1606,27
10,1608,42
10,161,27
10,1614,27
10,1617,43
10,162,27
10,16201,27
10,1628,27
10,163,27
10,16317,42
10,16355,42
10,16419,25
10,1642,25
10,16498,27
10,16518,27
10,1656,15
10,1664,27
10,16650,15
10,1666,27
10,1667,27
10,1668,27
10,1669,27
10,167,27
10,16706,27
10,1672,27
10,1673,27
10,16732,42
10,1674,27
10,1675,27
10,1678,27
10,1685,15
10,16890,43
10,16894,27
10,1690,42
10,16910,27
10,16918,27
10,1695,25
10,1698,43
10,16982,27
10,17,27
10,170,27
10,1704,27
10,1705,27
10,1706,42
10,1707,27
10,1708,27
10,17082,27
10,17086,15
10,17088,15
10,17090,15
10,1710,27
10,17102,15
10,17115,15
10,1712,27
10,1713,27
10,1721,42
10,17211,25
10,1722,27
10,17249,25
10,1728,25
10,17291,27
10,173,27
10,17315,15
10,1735,27
10,1737,27
10,1738,27
10,17389,42
10,1739,15
10,174,27
10,1740,42
10,1744,25
10,1745,27
10,1746,27
10,17467,27
10,17497,25
10,175,27
10,17505,27
10,17513,25
10,17521,15
10,17549,42
10,17599,15
10,17601,15
10,17613,15
10,17623,15
10,177,27
10,17703,42
10,17705,42
10,1771,27
10,17741,27
10,17777,27
10,178,25
10,17873,15
10,17917,15
10,1792,27
10,18,42
10,180,27
10,18001,42
10,18041,42
10,18055,25
10,1808,25
10,18097,27
10,18099,42
10,181,27
10,1810,27
10,18115,27
10,18119,42
10,18121,27
10,18137,15
10,18139,42
10,18155,15
10,1816,15
10,1816,27
10,18179,27
10,1818,27
10,18191,15
10,1826,15
10,183,27
10,1835,27
10,1836,42
10,1837,27
10,1839,15
10,1839,25
10,184,27
10,18411,42
10,1842,27
10,1844,25
10,18497,27
10,185,42
10,1852,42
10,18523,27
10,1853,25
10,18573,15
10,186,42
10,18635,25
10,1864,25
10,18689,27
10,1872,15
10,1872,27
10,1873,27
10,18771,42
10,1878,25
10,18819,15
10,1886,25
10,18893,42
10,18897,27
10,189,27
10,1891,27
10,1892,27
10,1893,25
10,18937,15
10,18939,15
10,18941,15
10,18983,15
10,1899,27
10,19,42
10,19087,15
10,19121,42
10,19157,15
10,1929,25
10,19291,15
10,19311,15
10,1932,25
10,19325,15
10,1936,27
10,19363,27
10,19457,15
10,1946,25
10,19467,25
10,19501,27
10,19505,27
10,19585,15
10,1960,15
10,19647,27
10,19681,15
10,1974,25
10,19755,15
10,19775,42
10,19841,43
10,19843,15
10,1985,27
10,1986,27
10,19873,27
10,19875,15
10,19901,27
10,19959,15
10,19985,15
10,19987,15
10,19989,27
10,19991,15
10,19993,15
10,19997,27
10,19999,15
10,20,27
10,200,27
10,20001,15
10,20009,15
10,20025,15
10,20027,15
10,20031,42
10,2004,42
10,20047,42
10,2011,27
10,20115,27
10,2012,27
10,20125,27
10,20127,42
10,2014,27
10,20147,15
10,20173,15
10,20199,15
10,20223,27
10,20231,15
10,20239,42
10,2026,27
10,20329,42
10,2034,25
10,2035,42
10,2037,25
10,2038,25
10,2040,25
10,2041,25
10,20431,42
10,2044,25
10,20457,42
10,20473,27
10,20507,27
10,20583,27
10,20709,25
10,2075,43
10,20755,15
10,2076,27
10,20787,42
10,2084,27
10,20847,27
10,2087,27
10,20899,27
10,20971,25
10,21,27
10,210,27
10,21013,15
10,21019,15
10,2104,27
10,21067,43
10,2108,27
10,21085,42
10,2109,27
10,2110,27
10,2112,27
10,2113,27
10,2116,27
10,21185,27
10,2127,27
10,2128,27
10,2130,27
10,21327,27
10,21353,27
10,21405,42
10,21407,25
10,21427,42
10,21431,42
10,21439,25
10,21447,15
10,21485,15
10,21487,27
10,2150,15
10,21507,27
10,2151,15
10,21523,27
10,21539,15
10,21553,15
10,21563,25
10,2158,27
10,2159,42
10,2162,27
10,21639,27
10,21671,27
10,21729,27
10,21743,25
10,218,27
10,21809,42
10,21863,42
10,21877,42
10,21939,42
10,21981,15
10,21995,25
10,21997,15
10,21999,15
10,22,27
10,2200,27
10,2204,27
10,22043,27
10,22065,15
10,22099,15
10,22101,25
10,22135,42
10,22145,27
10,2216,42
10,22189,42
10,22199,27
10,2221,25
10,22215,25
10,2222,27
10,2224,25
10,22247,15
10,2226,15
10,2227,25
10,2228,15
10,2229,27
10,223,27
10,2230,25
10,2231,27
10,22319,42
10,2233,15
10,2234,15
10,2234,27
10,22381,15
10,22433,27
10,22439,15
10,22441,15
10,2246,42
10,22465,15
10,225,27
10,22503,15
10,22507,42
10,2253,27
10,22535,42
10,2254,27
10,2257,27
10,2259,25
10,226,42
10,22651,15
10,22669,15
10,22687,42
10,22693,25
10,22709,15
10,22733,27
10,22777,27
10,2281,27
10,22817,27
10,2283,27
10,22831,42
10,2284,27
10,2285,15
10,2285,27
10,2287,27
10,2288,25
10,22893,25
10,23,27
10,230,42
10,23015,15
10,23037,25
10,23067,15
10,23067,27
10,231,42
10,23107,15
10,23135,25
10,23149,15
10,23151,25
10,232,25
10,23213,43
10,23251,27
10,23269,42
10,23273,27
10,233,25
10,23313,15
10,23347,15
10,23349,15
10,2335,27
10,23351,42
10,2337,27
10,23393,15
10,234,27
10,23409,15
10,23433,43
10,235,27
10,23511,15
10,23539,15
10,23555,15
10,236,27
10,23607,15
10,23607,27
10,23623,42
10,2363,15
10,23673,25
10,23721,15
10,23737,15
10,23755,27
10,23799,15
10,238,27
10,2389,27
10,23915,15
10,23945,27
10,23973,15
10,24,27
10,2402,27
10,24031,42
10,2404,27
10,2405,25
10,241,27
10,24121,15
10,24135,27
10,2415,15
10,242,43
10,24211,43
10,24277,27
10,243,25
10,24405,27
10,24415,27
10,24417,27
10,24439,27
10,24465,15
10,245,27
10,246,27
10,24629,42
10,24699,27
10,247,25
10,24701,42
10,24705,27
10,2471,15
10,2471,27
10,24775,15
10,248,27
10,24833,27
10,2486,27
10,24875,15
10,24893,42
10,249,27
10,24909,15
10,24969,15
10,25,27
10,250,27
10,25013,25
10,2503,27
10,25059,15
10,251,25
10,25139,27
10,25157,27
10,25183,42
10,252,27
10,2542,25
10,25429,42
10,2547,25
10,2549,25
10,25503,15
10,25517,27
10,2552,42
10,25589,15
10,25609,15
10,2561,27
10,25611,15
10,25615,15
10,2565,27
10,2566,15
10,2567,15
10,25681,25
10,2570,15
10,2570,25
10,2571,15
10,25717,15
10,2572,15
10,2575,15
10,25777,27
10,2578,15
10,2579,15
10,25859,42
10,25879,42
10,25965,15
10,25967,15
10,2598,27
10,25999,42
10,2602,27
10,2605,27
10,26055,27
10,2608,42
10,26085,42
10,26087,15
10,26089,15
10,2612,15
10,26163,15
10,26165,42
10,26243,27
10,263,27
10,26349,42
10,26351,42
10,26395,27
10,26441,42
10,26443,27
10,266,27
10,267,42
10,2684,27
10,2686,27
10,269,27
10,2694,42
10,270,42
10,2701,15
10,2702,15
10,2703,27
10,2705,15
10,2706,15
10,2707,15
10,2708,15
10,2709,15
10,271,27
10,2713,27
10,2716,27
10,2718,27
10,2719,15
10,2727,25
10,273,27
10,2735,27
10,27369,15
10,2738,15
10,27393,27
10,2740,27
10,2741,27
10,2742,15
10,2744,42
10,27451,15
10,27453,15
10,27455,15
10,27457,15
10,27459,15
10,27461,15
10,27467,15
10,2747,27
10,2748,27
10,27551,15
10,2758,27
10,27589,15
10,2762,25
10,27663,27
10,27687,15
10,27693,42
10,2771,25
10,2772,27
10,27721,15
10,27723,15
10,27741,25
10,27787,27
10,278,27
10,27815,27
10,2783,25
10,2786,27
10,2789,15
10,27899,42
10,27943,27
10,27947,42
10,27965,15
10,2799,25
10,28,27
10,280,25
10,2800,25
10,28019,15
10,2803,27
10,2804,25
10,2805,15
10,28087,15
10,28089,15
10,2809,15
10,2810,15
10,2810,25
10,2813,15
10,2814,15
10,2815,15
10,2816,27
10,28171,27
10,2818,27
10,2819,27
10,282,42
10,2820,15
10,28249,27
10,2826,15
10,2828,15
10,28297,25
10,2834,25
10,2835,25
10,2836,15
10,28387,42
10,284,27
10,28423,27
10,286,27
10,28669,25
10,28677,27
10,287,27
10,28735,43
10,288,15
10,28819,27
10,2882,15
10,28825,42
10,2885,27
10,28861,27
10,28869,15
10,28891,27
10,28921,15
10,28927,27
10,28977,27
10,28979,27
10,29,42
10,2903,27
10,29067,42
10,29099,15
10,2916,27
10,292,27
10,29209,15
10,2921,27
10,2923,25
10,29367,15
10,29369,15
10,29371,15
10,29373,15
10,29375,15
10,29385,15
10,29387,15
10,29389,15
10,29399,15
10,29401,15
10,29421,15
10,29425,15
10,29427,15
10,29429,15
10,29431,15
10,29433,15
10,29435,15
10,29467,15
10,29469,15
10,29471,15
10,29473,15
10,29485,15
10,29487,15
10,29489,15
10,29507,15
10,29527,15
10,29529,15
10,29589,27
10,296,27
10,29687,15
10,297,27
10,2970,27
10,29740,15
10,29745,15
10,29747,15
10,29748,15
10,29758,42
10,29759,15
10,29785,27
10,298,27
10,29836,15
10,29843,15
10,29846,15
10,2985,27
10,29854,27
10,2986,42
10,2993,27
10,29974,25
10,29976,25
10,3000,27
10,3001,42
10,3002,42
10,30025,15
10,30026,15
10,30027,15
10,30028,15
10,30030,25
10,30034,15
10,30048,15
10,3009,27
10,301,42
10,3010,27
10,30116,15
10,30117,15
10,30118,15
10,30119,15
10,3012,27
10,30120,15
10,30121,15
10,30123,25
10,30129,15
10,30131,15
10,30140,15
10,30156,25
10,3020,27
10,30205,27
10,30230,27
10,30232,15
10,3024,25
10,30240,42
10,30276,42
10,30291,27
10,30307,42
10,30342,15
10,3036,27
10,30386,15
10,30409,15
10,30410,15
10,30417,15
10,30437,42
10,3044,27
10,30503,27
10,30519,25
10,3053,15
10,3054,25
10,30567,27
10,3059,27
10,30652,27
10,30654,27
10,30694,27
10,307,15
10,3073,15
10,30740,42
10,3077,42
10,30795,42
10,308,27
10,3081,25
10,30875,15
10,30892,15
10,30906,15
10,3091,42
10,3101,27
10,31018,42
10,31043,42
10,31044,15
10,31049,15
10,31068,25
10,31098,27
10,311,25
10,31109,25
10,3114,15
10,3114,27
10,31150,15
10,3116,15
10,31163,42
10,31173,25
10,31178,25
10,31196,27
10,31211,15
10,31227,27
10,31229,43
10,3125,25
10,3130,15
10,3131,27
10,31339,42
10,31370,27
10,31374,27
10,31376,27
10,31414,25
10,31422,27
10,31430,42
10,31440,27
10,31452,43
10,31456,43
10,3146,27
10,31478,42
10,31562,15
10,31580,42
10,31588,42
10,31592,15
10,31610,27
10,31636,27
10,31640,15
10,31646,42
10,31670,15
10,31691,15
10,31698,15
10,31700,15
10,31701,15
10,31722,27
10,31733,25
10,31741,27
10,31746,15
10,31747,15
10,31753,15
10,31771,27
10,31777,42
10,31783,27
10,3180,15
10,31804,42
10,3182,43
10,31821,27
10,31884,25
10,31898,15
10,31904,27
10,31924,15
10,3193,27
10,31933,27
10,3194,15
10,31952,42
10,3196,15
10,3196,25
10,31964,27
10,31965,25
10,3201,15
10,32011,43
10,3202,15
10,32105,27
10,3213,27
10,32175,25
10,322,43
10,32221,15
10,32228,27
10,3226,27
10,3228,27
10,32282,27
10,32370,27
10,32379,42
