"tm_ky","mal_id","recommendation_id","num_recommendations"
11,1088,12471,1
11,1088,2002,1
11,1088,820,1
11,1088,2089,1
11,28297,6045,18
11,28297,2034,9
11,28297,23289,7
11,28297,34902,6
11,28297,4224,5
11,28297,30014,4
11,28297,24,4
11,28297,41389,4
11,28297,34822,3
11,28297,17895,3
11,27775,6547,30
11,27775,23273,25
11,27775,59,16
11,27775,33502,9
11,27775,33091,9
11,27775,9989,8
11,27775,33352,8
11,27775,36098,6
11,27775,4181,6
11,27775,13601,5
11,12815,6956,4
11,12815,16417,3
11,12815,3841,2
11,12815,4081,2
11,12815,31174,2
11,12815,31804,2
11,12815,36904,1
11,12815,2611,1
11,12815,10460,1
11,12815,18411,1
11,41389,42897,12
11,41389,45055,7
11,41389,45613,7
11,41389,35860,6
11,41389,26349,5
11,41389,34822,5
11,41389,30014,5
11,41389,28297,4
11,41389,34902,3
11,41389,35484,2
11,48580,31478,14
11,48580,26243,4
11,48580,4898,4
11,48580,50346,3
11,48580,1482,3
11,48580,20507,2
11,48580,5530,2
11,48580,41025,2
11,48580,22145,2
11,48580,40911,2
11,37786,39790,14
11,37786,34382,12
11,37786,36214,7
11,37786,6164,6
11,37786,20047,6
11,37786,32949,5
11,37786,37450,3
11,37786,38753,3
11,37786,14813,2
11,37786,158,2
11,27947,1,3
11,27947,37991,3
11,27947,25517,2
11,27947,40052,2
11,27947,48453,1
11,27947,24439,1
11,27947,235,1
11,27947,4087,1
11,27947,2251,1
11,27947,50265,1
11,3572,11751,8
11,3572,93,5
11,3572,19775,5
11,3572,10447,5
11,3572,12149,4
11,3572,16524,4
11,3572,4720,4
11,3572,2002,3
11,3572,16668,3
11,3572,2581,3
11,2159,20583,14
11,2159,18689,11
11,2159,11771,6
11,2159,5941,5
11,2159,32947,5
11,2159,15,5
11,2159,627,4
11,2159,37965,3
11,2159,6045,3
11,2159,2112,3
11,957,25013,14
11,957,153,12
11,957,123,11
11,957,5835,8
11,957,853,6
11,957,30123,6
11,957,6895,4
11,957,120,4
11,957,22101,3
11,957,38917,2
11,114,11843,17
11,114,3702,10
11,114,918,9
11,114,32542,6
11,114,582,6
11,114,24,5
11,114,9513,5
11,114,2605,4
11,114,10165,4
11,114,66,4
11,24,4224,15
11,24,853,11
11,24,6347,10
11,24,37999,10
11,24,66,8
11,24,23289,8
11,24,72,8
11,24,5150,7
11,24,2104,7
11,24,245,7
11,31098,26055,1
11,31098,32105,1
11,3228,245,1
11,3228,793,1
11,3228,1210,1
11,3228,10165,1
11,3228,7785,1
11,3228,918,1
11,3228,114,1
11,3228,9712,1
11,31339,777,19
11,31339,10087,8
11,31339,28907,3
11,31339,36028,3
11,31339,33,2
11,31339,205,2
11,31339,32379,2
11,31339,356,2
11,31339,37520,2
11,31339,22297,2
11,2924,21327,13
11,2924,2167,13
11,2924,2129,9
11,2924,147,9
11,2924,2476,8
11,2924,1530,8
11,2924,1689,7
11,2924,2926,7
11,2924,5081,7
11,2924,4181,6
11,35222,35828,9
11,35222,6574,5
11,35222,49909,5
11,35222,10162,4
11,35222,32093,4
11,35222,32828,3
11,35222,32673,3
11,35222,1485,3
11,35222,11457,3
11,35222,38145,2
11,7062,1887,1
11,7062,4550,1
11,7062,6148,1
11,7062,5670,1
11,7062,15911,1
11,934,11111,79
11,934,226,72
11,934,7724,50
11,934,10620,33
11,934,2476,27
11,934,9756,20
11,934,4975,19
11,934,24765,16
11,934,31240,16
11,934,15037,16
11,2829,2547,2
11,2829,33352,1
11,2829,5420,1
11,2829,2828,1
11,2829,5494,1
11,2829,2559,1
11,2829,1946,1
11,2829,1695,1
11,1594,690,3
11,1594,861,2
11,1594,323,1
11,1594,3420,1
11,1594,38256,1
11,1594,2025,1
11,1594,2593,1
11,1594,6880,1
11,1594,934,1
11,1594,369,1
11,10080,8676,3
11,10080,5973,2
11,10080,9756,1
11,10080,23847,1
11,10080,101,1
11,10080,2923,1
11,10080,2595,1
11,10080,19221,1
11,10080,62,1
11,10080,11235,1
11,36563,1,10
11,36563,263,10
11,36563,205,7
11,36563,2402,6
11,36563,6675,4
11,36563,39574,3
11,36563,37435,3
11,36563,41353,2
11,36563,34443,2
11,36563,3972,2
11,2158,13125,6
11,2158,953,5
11,2158,2002,5
11,2158,10161,4
11,2158,93,4
11,2158,820,4
11,2158,290,3
11,2158,1575,3
11,2158,165,2
11,2158,12029,2
11,85,820,3
11,85,16498,3
11,85,929,2
11,85,3927,2
11,85,2581,1
11,85,92,1
11,85,36023,1
11,85,949,1
11,85,329,1
11,85,2158,1
11,20057,1,36
11,20057,6675,10
11,20057,400,6
11,20057,24439,6
11,20057,227,6
11,20057,38707,4
11,20057,8795,4
11,20057,2451,3
11,20057,205,3
11,20057,2001,3
11,532,9756,4
11,532,440,2
11,532,7645,1
11,269,392,42
11,269,1735,34
11,269,20,33
11,269,40748,31
11,269,1536,20
11,269,1482,20
11,269,38000,20
11,269,3588,18
11,269,1818,15
11,269,21,12
11,37435,877,5
11,37435,36563,3
11,37435,39533,3
11,37435,23273,3
11,37435,38080,2
11,37435,36652,2
11,37435,33352,2
11,37435,35839,2
11,37435,12531,2
11,37435,329,2
11,3907,4066,1
11,3907,820,1
11,3907,1650,1
11,3907,400,1
11,3907,290,1
11,3907,1575,1
11,35075,1337,1
11,35075,523,1
11,6377,11239,1
11,6377,10165,1
11,6377,245,1
11,6377,1210,1
11,1695,239,2
11,1695,5420,2
11,1695,1946,1
11,1695,2547,1
11,1695,19,1
11,1695,10162,1
11,1695,455,1
11,1695,338,1
11,1695,147,1
11,1695,5494,1
11,2605,7647,15
11,2605,490,14
11,2605,1210,14
11,2605,1887,14
11,2605,5081,11
11,2605,5030,8
11,2605,10357,7
11,2605,7785,7
11,2605,40716,6
11,2605,861,6
11,22,11771,16
11,22,21185,9
11,22,15,8
11,22,627,6
11,22,28171,4
11,22,20583,4
11,22,263,3
11,22,11697,2
11,22,1846,2
11,22,1604,2
11,9941,31964,23
11,9941,30276,12
11,9941,19365,7
11,9941,18229,5
11,9941,2025,5
11,9941,11837,3
11,9941,1349,2
11,9941,48453,2
11,9941,15863,2
11,9941,4334,2
11,9513,918,20
11,9513,15809,9
11,9513,269,8
11,9513,11457,7
11,9513,9919,7
11,9513,392,7
11,9513,1604,7
11,9513,245,7
11,9513,250,6
11,9513,33255,6
11,36028,38668,7
11,36028,14719,5
11,36028,37521,5
11,36028,918,4
11,36028,31339,3
11,36028,6594,2
11,36028,35834,2
11,36028,41025,2
11,36028,5114,2
11,36028,37569,2
11,39195,40060,19
11,39195,46102,12
11,39195,35557,5
11,39195,1961,4
11,39195,38668,4
11,39195,36904,3
11,39195,23847,3
11,39195,13125,2
11,39195,28851,2
11,39195,6505,2
11,35507,14813,43
11,35507,24833,29
11,35507,50273,15
11,35507,34933,14
11,35507,6347,13
11,35507,12189,12
11,35507,20785,9
11,35507,17729,8
11,35507,41619,7
11,35507,37450,5
11,25517,24909,5
11,25517,61,4
11,25517,19815,2
11,25517,1575,2
11,25517,27947,2
11,25517,2043,1
11,25517,21639,1
11,25517,24833,1
11,25517,3002,1
11,25517,3673,1
11,11123,4814,1
11,31741,21,4
11,31741,34547,2
11,31741,31251,1
11,31741,14833,1
11,31741,23755,1
11,31741,40221,1
11,31741,40571,1
11,31741,11061,1
11,31741,37430,1
11,31741,16005,1
11,569,218,8
11,569,245,3
11,569,1034,2
11,569,400,2
11,569,1133,2
11,569,6,2
11,569,268,2
11,569,820,2
11,569,918,1
11,569,4150,1
11,322,877,39
11,322,8129,11
11,322,57,4
11,322,852,4
11,322,4722,3
11,322,40392,3
11,322,14289,3
11,322,32949,2
11,322,1592,2
11,322,16,2
11,32093,23289,13
11,32093,31376,9
11,32093,12189,9
11,32093,17549,7
11,32093,32648,6
11,32093,21327,6
11,32093,10460,6
11,32093,40397,5
11,32093,34798,4
11,32093,35222,4
11,17909,7785,9
11,17909,19703,7
11,17909,12883,5
11,17909,1030,5
11,17909,5081,3
11,17909,4081,2
11,17909,31646,2
11,17909,22789,2
11,17909,40060,2
11,17909,28805,2
11,23289,853,22
11,23289,7674,15
11,23289,37999,14
11,23289,35968,14
11,23289,21863,13
11,23289,32093,13
11,23289,31952,13
11,23289,11843,9
11,23289,33255,9
11,23289,36470,9
11,40046,13601,18
11,40046,44074,6
11,40046,1943,5
11,40046,1535,3
11,40046,43299,3
11,40046,41120,3
11,40046,28621,3
11,40046,37525,2
11,40046,30,2
11,40046,35248,2
11,249,14713,31
11,249,123,18
11,249,210,13
11,249,38000,10
11,249,182,9
11,249,45,8
11,249,25013,8
11,249,269,7
11,249,177,7
11,249,7592,6
11,39534,20507,22
11,39534,12445,13
11,39534,40908,6
11,39534,38256,4
11,39534,861,3
11,39534,5530,2
11,39534,1281,2
11,39534,37779,2
11,39534,11061,2
11,39534,38000,2
11,5680,15051,55
11,5680,1887,50
11,5680,10495,33
11,5680,27989,26
11,5680,16417,25
11,5680,34798,20
11,5680,6802,19
11,5680,35839,17
11,5680,17549,15
11,5680,9776,15
11,46352,33899,9
11,46352,31646,4
11,46352,7674,3
11,46352,38080,2
11,46352,40392,2
11,46352,48736,2
11,46352,34636,2
11,46352,48702,2
11,46352,40128,2
11,46352,10800,1
11,4087,1,18
11,4087,205,15
11,4087,889,11
11,4087,40052,8
11,4087,2030,6
11,4087,25183,5
11,4087,1827,5
11,4087,227,3
11,4087,10162,2
11,4087,486,2
11,400,1,47
11,400,2001,7
11,400,20057,6
11,400,6,4
11,400,1194,3
11,400,180,2
11,400,569,2
11,400,432,2
11,400,1184,2
11,400,2451,2
11,3588,9919,32
11,3588,20507,28
11,3588,1482,24
11,3588,6702,21
11,3588,269,18
11,3588,11633,15
11,3588,38671,13
11,3588,21,13
11,3588,154,11
11,3588,121,11
11,6586,2923,19
11,6586,1579,11
11,6586,74,11
11,6586,25839,7
11,6586,28171,6
11,6586,831,4
11,6586,122,4
11,6586,232,3
11,6586,28,3
11,6586,3731,2
11,12403,799,1
11,12403,5680,1
11,12403,5914,1
11,12403,15911,1
11,12403,10165,1
11,12403,488,1
11,12403,66,1
11,12403,29787,1
11,12403,2615,1
11,32998,2251,40
11,32998,36649,27
11,32998,25183,11
11,32998,31405,10
11,32998,37521,9
11,32998,1575,9
11,32998,267,8
11,32998,1535,7
11,32998,5682,6
11,32998,239,5
11,40935,46102,3
11,40935,6505,1
11,40935,40060,1
11,40935,45053,1
11,40935,42940,1
11,40935,40028,1
11,40935,6,1
11,40935,34525,1
11,2035,1699,1
11,2035,8425,1
11,2035,4898,1
11,2035,7054,1
11,2035,8915,1
11,267,33,24
11,267,5682,10
11,267,6,9
11,267,32998,8
11,267,270,7
11,267,889,6
11,267,1726,6
11,267,26,6
11,267,777,5
11,267,6114,5
11,7645,2001,5
11,7645,2923,4
11,7645,4981,3
11,7645,8206,2
11,7645,2489,1
11,7645,12929,1
11,7645,5060,1
11,7645,3972,1
11,7645,813,1
11,7645,39071,1
11,2828,2549,3
11,2828,1663,2
11,2828,2559,2
11,2828,2618,2
11,2828,2623,1
11,2828,885,1
11,2828,32673,1
11,2828,283,1
11,2828,2225,1
11,2828,2829,1
11,34745,30831,6
11,34745,38062,2
11,34745,103,2
11,34745,37232,2
11,34745,15751,2
11,34745,31174,2
11,34745,918,2
11,34745,40397,1
11,34745,2409,1
11,34745,1050,1
11,795,440,7
11,795,338,5
11,795,158,4
11,795,1375,2
11,795,4485,2
11,795,311,2
11,795,32949,1
11,795,855,1
11,795,35180,1
11,795,1974,1
11,39575,35062,6
11,39575,39324,6
11,39575,34599,5
11,39575,40716,3
11,39575,35851,3
11,39575,39468,3
11,39575,12355,3
11,39575,10162,3
11,39575,35838,3
11,39575,32673,3
11,849,6547,57
11,849,1887,30
11,849,14741,28
11,849,12189,27
11,849,11887,21
11,849,37450,19
11,849,10719,15
11,849,3958,14
11,849,14813,10
11,849,2167,9
11,12445,11499,39
11,12445,9989,14
11,12445,39534,13
11,12445,11111,11
11,12445,6547,8
11,12445,5081,7
11,12445,4789,5
11,12445,21561,5
11,12445,5597,4
11,12445,12467,3
11,10521,18119,3
11,10521,10460,1
11,10521,10495,1
11,10521,21647,1
11,10521,7647,1
11,10521,22789,1
11,33489,31964,21
11,33489,9756,5
11,33489,18679,5
11,33489,427,4
11,33489,512,4
11,33489,34541,3
11,33489,32979,3
11,33489,2001,3
11,33489,39196,3
11,33489,872,3
11,890,2001,6
11,890,96,5
11,890,1136,2
11,890,1845,2
11,890,1312,2
11,890,3505,1
11,890,21677,1
11,890,35847,1
11,890,30,1
11,890,2484,1
11,1485,10162,4
11,1485,35222,3
11,1485,102,3
11,1485,333,2
11,1485,6211,1
11,1485,32828,1
11,1485,1808,1
11,1485,3946,1
11,1485,11457,1
11,1485,4181,1
11,31478,24439,32
11,31478,6746,22
11,31478,20689,20
11,31478,48580,14
11,31478,31964,12
11,31478,20507,10
11,31478,22319,9
11,31478,14467,7
11,31478,40908,7
11,31478,36649,6
11,388,263,5
11,388,185,3
11,388,627,2
11,388,2116,1
11,388,2740,1
11,388,5028,1
11,388,12431,1
11,388,18179,1
11,388,3226,1
11,388,344,1
11,41461,8525,1
11,3604,2942,1
11,3604,66,1
11,3604,5030,1
11,2762,3125,2
11,2762,210,1
11,2762,635,1
11,2762,11813,1
11,2762,17211,1
11,253,3464,2
11,253,2744,2
11,253,10165,2
11,253,7647,2
11,253,2748,1
11,253,861,1
11,253,11843,1
11,253,2104,1
11,253,2985,1
11,253,114,1
11,21185,263,10
11,21185,22,9
11,21185,20583,9
11,21185,18179,7
11,21185,34636,6
11,21185,57,4
11,21185,7674,4
11,21185,10800,3
11,21185,5941,3
11,21185,18689,2
11,12413,889,75
11,12413,5356,7
11,12413,16005,5
11,12413,5682,5
11,12413,5593,4
11,12413,777,3
11,12413,25183,3
11,12413,1,3
11,12413,2251,2
11,12413,134,2
11,1172,1017,1
11,1172,1296,1
11,202,790,11
11,202,2025,6
11,202,4981,4
11,202,1,4
11,202,26,4
11,202,915,4
11,202,7,3
11,202,10161,3
11,202,30,3
11,202,440,3
11,40956,16498,1
11,40956,38000,1
11,40956,34572,1
11,40956,5114,1
11,34451,38668,1
11,34451,30276,1
11,34451,20689,1
11,34451,40748,1
11,34451,31478,1
11,34451,918,1
11,34451,6746,1
11,34451,2025,1
11,34451,35240,1
11,34451,28121,1
11,49776,50265,6
11,49776,36296,4
11,49776,43692,3
11,49776,10162,2
11,49776,48779,1
11,49776,22789,1
11,49776,32673,1
11,49776,49909,1
11,49776,18897,1
11,49776,45425,1
11,97,237,9
11,97,9314,5
11,97,513,5
11,97,19117,4
11,97,4177,4
11,97,431,3
11,97,3549,3
11,97,1051,3
11,97,1212,2
11,97,95,2
11,7588,205,8
11,7588,28735,7
11,7588,457,7
11,7588,33337,4
11,7588,4081,3
11,7588,33983,3
11,7588,21939,2
11,7588,37520,2
11,7588,2418,2
11,7588,1454,2
11,22319,22535,165
11,22319,31580,46
11,22319,16498,42
11,22319,6880,35
11,22319,7724,20
11,22319,35928,16
11,22319,22199,14
11,22319,19315,13
11,22319,1535,11
11,22319,26243,11
11,1491,486,3
11,1491,1,1
11,1491,3631,1
11,1491,26,1
11,1491,2213,1
11,1491,1548,1
11,1491,177,1
11,1491,42192,1
11,1491,4981,1
11,1491,1441,1
11,29787,23269,1
11,29787,33948,1
11,29787,12403,1
11,36593,37510,1
11,36593,32691,1
11,36593,17919,1
11,36593,351,1
11,36593,9756,1
11,36593,21639,1
11,36593,32182,1
11,29095,5682,2
11,29095,35507,1
11,29095,2025,1
11,29095,26243,1
11,29095,40497,1
11,29095,13663,1
11,29095,12413,1
11,29095,20785,1
11,29095,25099,1
11,29095,30654,1
11,21877,34280,7
11,21877,14741,6
11,21877,35860,4
11,21877,49520,2
11,21877,12467,2
11,21877,35968,2
11,21877,14813,2
11,21877,1596,2
11,21877,48926,2
11,21877,49220,2
11,20431,918,6
11,20431,23251,4
11,20431,33255,3
11,20431,10216,2
11,20431,32696,2
11,20431,2605,2
11,20431,18119,2
11,20431,37141,1
11,20431,5632,1
11,20431,1337,1
11,1425,2451,2
11,1425,20057,2
11,1425,1470,2
11,1425,142,1
11,1425,4039,1
11,1425,2043,1
11,1425,1281,1
11,1425,301,1
11,1425,2933,1
11,1425,21,1
11,43439,37779,17
11,43439,64,4
11,43439,440,2
11,43439,35240,2
11,43439,34599,2
11,43439,11111,2
11,43439,8425,1
11,43439,5530,1
11,43439,40911,1
11,43439,13125,1
11,45055,47257,12
11,45055,41389,7
11,45055,38759,5
11,45055,38680,4
11,45055,14713,2
11,45055,9289,1
11,45055,9938,1
11,45055,33378,1
11,45055,21995,1
11,45055,37999,1
11,19111,19023,2
11,19111,10278,2
11,19111,7791,2
11,19111,5680,2
11,19111,33899,1
11,19111,9756,1
11,19111,20971,1
11,13203,4087,5
11,13203,440,3
11,13203,1,3
11,13203,2043,1
11,13203,301,1
11,13203,25,1
11,13203,20057,1
11,13203,5485,1
11,13203,1583,1
11,13203,9756,1
11,30727,23847,3
11,30727,39547,2
11,30727,5081,1
11,30727,13759,1
11,552,527,22
11,552,1469,8
11,552,31427,3
11,552,5681,2
11,552,1816,2
11,552,11759,2
11,552,2281,2
11,552,10588,2
11,552,4334,1
11,552,5962,1
11,2471,4936,5
11,2471,6509,3
11,2471,34012,2
11,2471,2281,1
11,2471,32353,1
11,2471,3638,1
11,2471,1199,1
11,2471,2736,1
11,2471,31174,1
11,2471,516,1
11,1571,7662,27
11,1571,12189,9
11,1571,7724,8
11,1571,861,8
11,1571,2596,7
11,1571,1691,5
11,1571,407,5
11,1571,11111,5
11,1571,1281,5
11,1571,2985,5
11,15809,20507,26
11,15809,33206,20
11,15809,11633,18
11,15809,7088,13
11,15809,30276,12
11,15809,9919,11
11,15809,48753,11
11,15809,14833,11
11,15809,30831,10
11,15809,9513,9
11,5630,10620,72
11,5630,23283,24
11,5630,10163,15
11,5630,2025,12
11,5630,1535,12
11,5630,6746,9
11,5630,9253,8
11,5630,5681,7
11,5630,1575,6
11,5630,16,5
11,43691,35503,4
11,43691,33899,4
11,43691,1974,3
11,43691,27989,3
11,43691,37972,2
11,43691,38080,2
11,43691,1579,1
11,43691,48702,1
11,43691,338,1
11,43691,38276,1
11,30123,25013,72
11,30123,22101,13
11,30123,42826,13
11,30123,35062,7
11,30123,40128,7
11,30123,957,6
11,30123,6045,3
11,30123,14713,3
11,30123,28249,3
11,30123,2966,3
11,28669,2923,2
11,28669,1239,1
11,28669,14751,1
11,28669,22693,1
11,28669,687,1
11,28669,505,1
11,28669,440,1
11,28669,32038,1
11,28669,1533,1
11,28669,27727,1
11,49738,9996,2
11,49738,16664,2
11,49738,6594,1
11,49738,37520,1
11,49738,41025,1
11,49738,24135,1
11,49738,3488,1
11,49738,338,1
11,3545,245,3
11,3545,49519,1
11,3545,966,1
11,3545,918,1
11,11887,31798,33
11,11887,37450,30
11,11887,32281,30
11,11887,28677,28
11,11887,9989,23
11,11887,849,21
11,11887,12189,20
11,11887,28999,12
11,11887,30015,11
11,11887,16067,11
11,3750,1569,1
11,3750,4535,1
11,80,30,6
11,80,22729,3
11,80,2257,3
11,80,2582,3
11,80,820,3
11,80,2253,3
11,80,1575,3
11,80,865,2
11,80,237,2
11,80,1088,2
11,35073,17265,3
11,35073,34497,3
11,35073,23321,2
11,35073,32615,2
11,35073,31859,1
11,35073,1575,1
11,35073,45576,1
11,35073,31637,1
11,35073,39597,1
11,35073,15315,1
11,210,249,13
11,210,1293,6
11,210,120,5
11,210,4999,5
11,210,6205,4
11,210,1559,4
11,210,1453,4
11,210,18897,3
11,210,223,3
11,210,189,2
11,154,3588,11
11,154,479,8
11,154,392,5
11,154,356,4
11,154,269,3
11,154,20899,3
11,154,738,3
11,154,1482,3
11,154,136,3
11,154,10087,2
11,5005,30276,6
11,5005,3702,2
11,5005,918,2
11,5005,114,1
11,5005,5030,1
11,5005,7627,1
11,5005,33255,1
11,5005,3328,1
11,5005,34009,1
11,5005,16774,1
11,26,790,21
11,26,339,16
11,26,2216,7
11,26,4981,6
11,26,13125,6
11,26,267,6
11,26,385,4
11,26,43,4
11,26,202,4
11,26,467,4
11,39196,31964,10
11,39196,40397,9
11,39196,2993,6
11,39196,33255,5
11,39196,2026,4
11,39196,29785,3
11,39196,33489,3
11,39196,9919,2
11,39196,41833,2
11,39196,1604,2
11,93,1575,15
11,93,22729,12
11,93,75,7
11,93,16668,7
11,93,30,5
11,93,3572,5
11,93,2158,4
11,93,593,4
11,93,2001,3
11,93,25731,3
11,32673,22789,19
11,32673,10162,8
11,32673,32828,6
11,32673,35222,3
11,32673,39575,3
11,32673,48779,2
11,32673,17909,2
11,32673,3358,2
11,32673,38145,2
11,32673,34494,1
11,31733,34290,1
11,31733,721,1
11,28999,6547,83
11,28999,31964,16
11,28999,37450,15
11,28999,1575,13
11,28999,11887,12
11,28999,10793,11
11,28999,31043,10
11,28999,32281,10
11,28999,28677,10
11,28999,9253,9
11,1818,33,48
11,1818,16498,32
11,1818,150,23
11,1818,226,19
11,1818,269,15
11,1818,1482,12
11,1818,356,11
11,1818,38000,8
11,1818,32379,8
11,1818,22319,8
11,966,1060,2
11,966,1281,2
11,966,5830,2
11,966,12979,2
11,966,2004,2
11,966,210,1
11,966,227,1
11,966,3545,1
11,966,6574,1
11,966,415,1
11,2508,2166,1
11,2508,34280,1
11,2508,39792,1
11,2508,1210,1
11,2508,16,1
11,2508,853,1
11,2508,8129,1
11,31433,31764,2
11,31433,329,1
11,31433,39592,1
11,31433,22729,1
11,31433,12029,1
11,31433,90,1
11,31433,34279,1
11,31433,9253,1
11,31433,37520,1
11,31433,32792,1
11,17895,4224,37
11,17895,13759,10
11,17895,16067,8
11,17895,23273,8
11,17895,21327,7
11,17895,30015,6
11,17895,17741,5
11,17895,18897,5
11,17895,16,5
11,17895,147,4
11,4080,6702,1
11,4080,380,1
11,4080,124,1
11,4080,1161,1
11,4080,123,1
11,4080,381,1
11,37924,12291,1
11,38145,22789,8
11,38145,32491,4
11,38145,31646,3
11,38145,10162,3
11,38145,40833,2
11,38145,3345,2
11,38145,35222,2
11,38145,36296,2
11,38145,32673,2
11,38145,3841,2
11,47164,41084,1
11,19319,52,4
11,19319,96,2
11,19319,34427,2
11,19319,481,2
11,19319,37245,2
11,19319,10808,1
11,19319,27815,1
11,19319,2156,1
11,19319,890,1
11,19319,11103,1
11,10357,2605,7
11,10357,10721,7
11,10357,32979,7
11,10357,35838,6
11,10357,12883,4
11,10357,7785,4
11,10357,7647,4
11,10357,16009,3
11,10357,849,3
11,10357,486,3
11,18153,20507,26
11,18153,9756,10
11,18153,14741,8
11,18153,31442,6
11,18153,6880,6
11,18153,40748,5
11,18153,12189,5
11,18153,5081,5
11,18153,39017,4
11,18153,9989,4
11,1887,66,67
11,1887,5680,50
11,1887,12291,31
11,1887,849,30
11,1887,10165,28
11,1887,2963,24
11,1887,2605,14
11,1887,490,13
11,1887,11843,12
11,1887,10495,12
11,1254,269,8
11,1254,813,5
11,1254,392,3
11,1254,20,3
11,1254,123,3
11,1254,2113,2
11,1254,530,2
11,1254,286,2
11,1254,6171,2
11,1254,5962,2
11,7724,934,50
11,7724,11111,49
11,7724,13125,22
11,7724,22319,20
11,7724,22535,15
11,7724,226,10
11,7724,10620,9
11,7724,2596,9
11,7724,1571,8
11,7724,6747,8
11,48849,7785,6
11,48849,339,6
11,48849,227,5
11,48849,43299,3
11,48849,30,3
11,48849,3701,3
11,48849,11887,2
11,48849,37451,2
11,48849,23283,2
11,48849,12189,2
11,407,235,11
11,407,1571,5
11,407,341,4
11,407,12189,3
11,407,2076,2
11,407,1844,1
11,407,136,1
11,407,2077,1
11,407,8425,1
11,407,36023,1
11,8311,33352,2
11,8311,4938,1
11,8311,4898,1
11,8311,1557,1
11,8311,5114,1
11,8311,3269,1
11,8311,1482,1
11,283,2225,4
11,283,2548,2
11,283,1663,2
11,283,1946,1
11,283,1695,1
11,283,2554,1
11,283,30123,1
11,283,3162,1
11,283,2828,1
11,283,5494,1
11,48553,37614,5
11,48553,48926,4
11,48553,5680,3
11,48553,40685,3
11,48553,17549,2
11,48553,37171,1
11,48553,34822,1
11,48553,43439,1
11,48553,21273,1
11,48553,34798,1
11,31637,42284,1
11,31637,25731,1
11,31637,31764,1
11,31637,37430,1
11,31637,1195,1
11,31637,39597,1
11,31637,35073,1
11,31637,23321,1
11,4814,251,2
11,4814,11123,1
11,4814,9926,1
11,4814,850,1
11,4814,33417,1
11,4814,1532,1
11,19703,24439,8
11,19703,10721,8
11,19703,227,8
11,19703,17909,7
11,19703,32979,7
11,19703,18497,6
11,19703,18679,4
11,19703,21603,3
11,19703,14515,2
11,19703,40060,2
11,709,39198,11
11,709,2487,2
11,709,5420,2
11,709,38691,2
11,709,38735,2
11,709,1313,1
11,709,5013,1
11,709,33089,1
11,709,593,1
11,709,953,1
11,24893,13125,1
11,24893,44218,1
11,24893,25777,1
11,24893,35849,1
11,24893,22535,1
11,24893,2002,1
11,24893,16524,1
11,24893,33253,1
11,534,2409,6
11,534,30831,6
11,534,6702,4
11,534,1017,4
11,534,1164,4
11,534,1161,3
11,534,207,3
11,534,1195,3
11,534,249,2
11,534,121,2
11,1279,1251,4
11,1279,513,1
11,1279,39020,1
11,1279,757,1
11,1279,42544,1
11,1279,14513,1
11,1279,2331,1
11,1279,34599,1
11,1279,2819,1
11,1279,2618,1
11,479,6702,10
11,479,21,9
11,479,154,8
11,479,1559,6
11,479,238,5
11,479,392,5
11,479,136,5
11,479,250,4
11,479,738,4
11,479,1604,3
11,1562,853,55
11,1562,6045,29
11,1562,8129,12
11,1562,4722,12
11,1562,120,4
11,1562,16742,4
11,1562,23251,3
11,1562,24,3
11,1562,3470,3
11,1562,14289,2
11,8795,18679,23
11,8795,974,16
11,8795,227,13
11,8795,29786,7
11,8795,379,5
11,8795,35330,5
11,8795,32681,5
11,8795,424,5
11,8795,20057,4
11,8795,3702,4
11,5074,584,3
11,5074,23327,1
11,5074,2001,1
11,5074,801,1
11,5074,3958,1
11,5074,958,1
11,5074,1184,1
11,5074,9253,1
11,5074,1735,1
11,5074,47,1
11,43523,37430,20
11,43523,35790,3
11,43523,46985,3
11,43523,36882,2
11,43523,30831,2
11,43523,37210,1
11,43523,48760,1
11,43523,42625,1
11,43523,39196,1
11,43523,49220,1
11,95,97,2
11,95,1251,2
11,95,16524,2
11,95,820,2
11,95,85,1
11,95,182,1
11,95,1542,1
11,95,22729,1
11,95,21,1
11,95,3572,1
11,9074,918,2
11,9074,5081,1
11,9074,4477,1
11,9074,227,1
11,9074,2605,1
11,9074,66,1
11,9074,1210,1
11,14741,849,28
11,14741,4224,28
11,14741,9379,24
11,14741,14669,24
11,14741,14749,24
11,14741,25159,17
11,14741,13759,16
11,14741,12189,12
11,14741,18153,8
11,14741,15225,8
11,6033,21,2
11,6033,392,2
11,6033,20,2
11,6033,269,1
11,6033,14751,1
11,6033,135,1
11,6033,6702,1
11,6033,30276,1
11,6033,6030,1
11,6033,20929,1
11,1281,1571,5
11,1281,4081,5
11,1281,6980,3
11,1281,72,3
11,1281,966,2
11,1281,39534,2
11,1281,2012,2
11,1281,9345,1
11,1281,36124,1
11,1281,516,1
11,33899,877,18
11,33899,20583,17
11,33899,38680,10
11,33899,10800,10
11,33899,39533,10
11,33899,46352,9
11,33899,27989,7
11,33899,38080,5
11,33899,37976,5
11,33899,31646,5
11,530,687,24
11,530,232,11
11,530,521,9
11,530,9756,9
11,530,100,9
11,530,603,8
11,530,1533,7
11,530,142,6
11,530,2923,5
11,530,249,3
11,740,9756,2
11,740,687,1
11,740,12191,1
11,740,178,1
11,740,76,1
11,740,100,1
11,740,1932,1
11,6024,5060,2
11,6024,10197,2
11,6024,6505,1
11,6024,11457,1
