"tm_ky","mal_id","studio_id"
10,40320,839
10,40327,7
10,40333,1967
10,40351,28
10,40356,1575
10,40356,290
10,40357,290
10,40358,1045
10,40358,437
10,40359,95
10,40367,200
10,40367,2266
10,4038,118
10,4039,229
10,40392,1864
10,40397,95
10,40403,537
10,40417,73
10,40423,276
10,40436,2052
10,4044,1512
10,40454,7
10,40473,2080
10,40483,418
10,40488,51
10,4049,175
10,40496,300
10,40497,441
10,4050,73
10,40504,28
10,40506,218
10,40507,163
10,40507,2246
10,4051,101
10,40513,14
10,4052,80
10,40526,1278
10,40529,11
10,40530,439
10,40532,132
10,4054,39
10,40540,56
10,40550,44
10,4056,37
10,40571,605
10,40586,1692
10,40589,398
10,40590,314
10,40591,56
10,40594,839
10,40595,300
10,406,73
10,4060,22
10,40608,2249
10,40608,894
10,40608,96
10,4061,22
10,40610,18
10,4062,191
10,40620,478
10,40623,439
10,4063,35
10,4066,8
10,4067,60
10,40677,537
10,40679,287
10,4068,60
10,40682,1
10,40682,1998
10,40685,1997
10,407,1
10,40708,1874
10,40714,28
10,40716,30
10,40729,73
10,40738,1903
10,40748,569
10,40750,120
10,40752,44
10,40758,2305
10,40763,290
10,40776,10
10,40783,605
10,40786,7
10,4080,37
10,40803,56
10,4081,112
10,40815,30
10,4083,68
10,40832,276
10,40833,2027
10,40834,858
10,40839,73
10,40842,456
10,40850,1999
10,40850,2053
10,40850,2134
10,40852,73
10,4086,22
10,4087,32
10,40870,803
10,40879,14
10,4088,68
10,40880,103
10,40893,432
10,40902,7
10,40904,91
10,40906,18
10,40907,18
10,40908,30
10,40911,10
10,40930,2009
10,40934,28
10,40935,1109
10,40938,439
10,40939,432
10,40953,126
10,40956,287
10,40957,10
10,40957,139
10,40958,1853
10,40960,1264
10,40961,839
10,40964,1244
10,40974,1264
10,40983,103
10,40983,22
10,40995,1560
10,41006,911
10,4101,126
10,41025,112
10,41062,28
10,41074,18
10,41084,290
10,411,88
10,41101,432
10,41103,70
10,41109,37
10,41114,276
10,41115,370
10,41120,1835
10,4113,18
10,4114,126
10,41169,14
10,4119,14
10,412,44
10,412,6
10,41226,1974
10,41265,1278
10,41266,2115
10,41283,28
10,41312,1978
10,4132,18
10,41345,10
10,41349,866
10,41353,569
10,41364,1379
10,41372,56
10,41380,1978
10,41381,28
10,41381,858
10,41383,866
10,41384,1835
10,41389,35
10,41392,1440
10,41392,839
10,41401,1927
10,41402,1258
10,41405,73
10,41433,1
10,41456,7
10,41457,56
10,41458,324
10,41461,1857
10,41467,1
10,41470,856
10,41487,441
10,41488,441
10,41491,37
10,4151,5
10,41520,290
10,41521,7
10,41529,112
10,41529,474
10,41530,44
10,4154,103
10,41556,7
10,41558,18
10,41573,37
10,41574,1396
10,41574,1673
10,41587,4
10,41589,894
10,41589,96
10,41619,397
10,41623,200
10,41623,2037
10,41686,7
10,41694,839
10,417,131
10,41710,7
10,41762,406
10,41776,18
10,41777,18
10,41778,18
10,41783,1547
10,41807,2063
10,4181,2
10,41812,163
10,41813,472
10,4183,18
10,41833,11
10,41834,2004
10,41834,28
10,4186,218
10,4189,1239
10,4189,126
10,4189,1454
10,41899,2037
10,419,37
10,4191,5
10,41911,14
10,4192,7
10,41930,132
10,41946,1299
10,41946,418
10,4196,38
10,4197,1
10,4198,18
10,4199,18
10,42033,2046
10,42071,1396
10,42071,1673
10,42072,1209
10,42083,18
10,4209,37
10,42090,276
10,421,24
10,4211,110
10,4214,3
10,42144,2046
10,42145,2305
10,42146,2046
10,42179,126
10,42192,7
10,42203,314
10,42205,397
10,42238,866
10,4224,7
10,42249,839
10,42250,4
10,42250,70
10,42260,1169
10,42260,2056
10,42260,2057
10,42282,300
10,42295,18
10,42307,1380
10,42307,247
10,42321,541
10,42340,300
10,42351,95
10,42361,94
10,42385,235
10,42391,1
10,42395,73
10,424,14
10,4240,18
10,4242,281
10,42429,30
10,42468,1939
10,42482,1229
10,42506,2085
10,42506,2086
10,42514,1829
10,42514,247
10,42516,2299
10,42516,2300
10,42516,290
10,42544,10
10,42568,22
10,42571,2572
10,42587,418
10,42590,247
10,4262,95
10,42625,569
10,42627,406
10,4264,11
10,42653,1258
10,42657,276
10,42668,569
10,42670,1893
10,427,3
10,42740,1939
10,42745,7
10,42765,2140
10,42766,2140
10,42774,839
10,42808,94
10,42822,1471
10,42825,309
10,42826,51
10,4286,86
10,42870,866
10,42883,2057
10,42892,7
10,42897,1835
10,42923,4
10,42938,73
10,42941,1997
10,42959,1195
10,42959,2142
10,42962,1974
10,42963,73
10,42979,1939
10,42981,247
10,42994,70
10,43007,95
10,43229,1109
10,43229,4
10,43299,1835
10,43309,2216
10,4331,474
10,4332,452
10,43325,10
10,4334,4
10,43350,444
10,4339,22
10,43416,432
10,43439,1835
10,43470,1379
10,435,65
10,43523,605
10,43608,56
10,43611,471
10,43613,471
10,4362,444
10,43642,471
10,43662,471
10,43672,471
10,43673,471
10,43676,471
10,43677,471
10,43678,471
10,43679,471
10,43680,471
10,43681,471
10,43684,2158
10,43691,1295
10,43729,2158
10,43735,894
10,43735,96
10,43741,1209
10,43741,322
10,4375,86
10,43756,218
10,43763,1258
10,43767,235
10,43771,753
10,43778,1258
10,43778,30
10,43803,471
10,43808,471
10,43814,118
10,43814,136
10,4382,2
10,43825,471
10,43830,471
10,43831,471
10,43832,471
10,43843,471
10,43852,471
10,43853,471
10,43854,471
10,43856,471
10,43857,471
10,43858,471
10,43859,471
10,43860,471
10,43861,471
10,43863,471
10,43864,471
10,43865,471
10,43868,471
10,43871,471
10,43872,471
10,43875,471
10,43888,471
10,43889,471
10,43891,471
10,43892,471
10,43914,471
10,43945,471
10,43946,471
10,43949,471
10,43961,471
10,43967,471
10,43969,200
10,440,7
10,44026,1797
10,44037,1693
10,44037,2052
10,44040,866
10,44055,37
10,44056,1851
10,4411,18
10,4415,10
10,4416,14
10,44191,18
10,44203,73
10,44204,112
10,44208,1169
10,44208,2056
10,44235,247
10,4427,18
10,44273,7
10,44274,605
10,44275,95
10,44276,1974
10,44387,1379
10,4439,103
10,444,37
10,4443,101
10,445,10
10,445,27
10,44511,569
10,44516,1471
10,44524,911
10,4459,36
10,446,43
10,447,107
10,447,207
10,4477,7
10,4483,34
10,44848,247
10,4486,18
10,44881,1978
10,44940,18
10,44961,1278
10,45,36
10,45,37
10,4503,103
10,4503,1509
10,4504,65
10,45055,118
10,45078,1322
10,4514,22
10,4515,22
10,45207,432
10,4532,14
10,4536,14
10,45425,957
10,4547,18
10,4548,70
10,4549,41
10,455,22
10,4550,22
10,4551,8
10,4554,1
10,45560,179
10,45572,957
10,45576,1993
10,45577,1103
10,45587,951
10,456,7
10,45613,95
10,45618,866
10,45653,300
10,45665,126
10,457,8
10,4574,14
10,45782,1396
10,45782,1673
10,45783,839
10,4581,6
10,4581,91
10,4584,22
10,4586,39
10,4591,1
10,4597,65
10,4598,103
10,4599,154
10,46093,132
10,46095,858
10,46102,1872
10,46102,28
10,46118,406
10,4614,18
10,4615,22
10,4616,22
10,4618,11
10,46352,35
10,46381,28
10,46422,7
10,46471,1974
10,4651,18
10,4654,7
10,46569,569
10,4657,3
10,46604,406
10,4662,96
10,4663,196
10,46652,112
10,46652,474
10,46654,1103
10,467,10
10,4684,73
10,469,7
10,4690,18
10,46985,723
10,470,11
10,4709,14
10,471,28
10,47159,1687
10,47161,7
10,47162,7
10,47163,1692
10,47164,7
10,4719,38
10,47194,28
10,472,28
10,4720,35
10,4722,34
10,4723,22
10,4725,163
10,4725,83
10,47250,1984
10,47257,7
10,4726,3
10,473,94
10,4737,276
10,47391,1380
10,47391,839
10,4742,37
10,4744,120
10,4752,37
10,476,890
10,47623,866
10,47639,7
10,477,34
10,4773,22
10,47778,43
10,47790,2201
10,47790,300
10,478,41
10,4782,22
10,4789,44
10,479,37
10,47917,1835
10,48,5
10,4800,1009
10,4807,14
10,4808,103
10,481,36
10,4810,103
10,4814,37
10,48189,2538
10,482,36
10,4823,126
10,48239,1978
10,48252,1045
10,48252,866
10,483,4
10,48316,852
10,48363,95
10,48365,28
10,48391,28
10,48406,569
10,48413,1127
10,48414,2204
10,48414,951
10,48415,1547
10,48415,300
10,48417,300
10,48418,300
10,48441,103
10,48466,2004
10,48470,537
10,48471,1874
10,48483,911
10,48486,18
10,48488,911
10,48491,441
10,48492,14
10,48495,1265
10,485,207
10,48505,14
10,48517,235
10,4853,200
10,48539,37
10,48542,1295
10,48549,73
10,48553,1835
10,48556,11
10,48556,569
10,48567,56
10,48569,56
10,48580,4
10,48583,569
10,48594,126
10,486,179
10,48643,439
10,48644,456
10,48649,1997
10,48675,118
10,48675,247
10,48680,2226
10,487,83
10,48702,569
10,48736,1835
10,48742,755
10,48753,300
10,48760,1997
10,48760,2097
10,48761,1407
10,48770,2179
10,48775,2306
10,48776,839
10,48777,839
10,48779,354
10,48789,398
10,4879,11
10,48790,276
10,488,39
10,48804,28
10,4884,14
10,48842,200
10,48849,11
10,48857,1127
10,48858,1794
10,48858,2248
10,48862,2299
10,48862,2300
10,48862,290
10,48895,11
10,489,112
10,48904,1023
10,48916,14
10,48926,28
10,4896,37
10,4898,56
10,48981,1722
10,48997,2326
10,490,44
10,4903,27
10,49040,73
10,4905,103
10,49052,10
10,49110,1169
10,49110,2056
10,49114,4
10,49154,101
10,49160,439
10,49179,839
10,49184,473
10,49220,2298
10,49233,1567
10,49263,22
10,49285,1025
10,49285,103
10,4929,37
10,49292,300
10,49304,1687
10,49304,894
10,49342,38
10,4935,18
10,4936,247
10,49376,1984
10,49385,2314
10,49387,569
10,4940,5
10,49431,1099
10,49438,51
10,49458,1967
10,49470,439
10,495,27
10,49505,839
10,49514,1857
10,49515,18
10,49519,11
10,49520,1440
10,49533,839
10,49551,1314
10,49555,1025
10,49555,86
10,49556,22
10,49556,28
10,49596,441
10,4962,37
10,49664,1690
10,49664,2295
10,49691,1087
10,49692,1087
10,497,37
10,49709,1967
10,49721,247
10,49738,1591
10,4975,11
10,49776,1314
10,49776,91
10,49780,1828
10,49782,1835
10,49784,1258
10,4981,103
10,4981,11
10,49819,2299
10,49819,2300
10,49819,290
10,49828,14
10,49831,1722
10,49831,2325
10,49849,1974
10,49858,7
10,49871,1857
10,49871,541
10,49891,605
10,49894,60
10,49918,4
10,49926,43
10,49930,7
10,49969,839
10,49979,1978
10,49980,7
10,4999,48
10,50,48
10,50010,73
10,50012,73
10,5005,88
10,50052,276
10,50060,218
10,50099,1997
10,50099,463
10,50141,276
10,50160,1
10,50160,1998
10,50172,4
10,50175,1264
10,5018,13
10,50184,911
10,50185,839
10,50193,1258
10,50193,30
10,50197,28
10,50203,14
10,50204,1835
10,50205,2009
10,5022,103
10,50220,1521
10,50221,1997
10,5023,385
10,50248,1258
10,50250,95
10,50265,1835
10,50265,858
10,50267,2034
10,5027,11
10,50273,2037
10,5028,118
10,50281,18
10,50284,95
10,50285,1045
10,50285,1517
10,50287,11
10,5030,44
10,5032,207
10,50330,4
10,50338,1835
10,5034,6
10,5034,91
10,50346,839
10,50348,2052
10,50348,541
10,50379,1264
10,50379,207
10,50380,132
10,50384,1258
10,5039,11
10,50392,35
10,5040,11
10,5041,41
10,50416,132
10,50418,28
10,50425,2246
10,50438,1195
10,50438,2370
10,50461,1974
10,50470,418
10,50481,126
10,50495,28
10,505,34
10,5052,22
10,50528,112
10,50552,73
10,50559,28
10,50586,1857
10,50586,2547
10,50590,1258
10,50599,1169
10,506,191
10,50600,444
10,50602,1835
10,50602,858
10,50606,957
10,50607,397
10,50608,839
10,50613,839
10,50631,28
10,50638,2249
10,50638,894
10,50638,96
10,50652,200
10,50663,1045
10,50663,437
10,50678,2004
10,50681,249
10,50685,2306
10,50695,1440
10,5070,196
10,50709,56
10,5071,28
10,50710,287
10,50739,439
10,5074,56
10,5075,14
10,50760,1967
10,50789,2379
10,5079,14
10,50796,839
10,50799,18
10,508,73
10,5081,44
10,5082,14
10,50854,605
10,50862,1023
10,50864,1023
10,50869,839
10,50871,70
10,5088,154
10,50891,951
10,509,120
10,50917,1722
10,50923,11
10,50932,478
10,50955,858
10,50985,247
10,50999,35
10,510,38
10,51019,43
10,51037,112
10,51037,474
10,51064,41
10,51092,1591
10,51096,456
10,51098,1103
10,511,63
10,511,78
10,51119,1722
10,5112,112
10,51128,1209
10,51132,1265
10,5114,4
10,51155,1314
10,51179,1993
10,51212,120
10,51213,2405
10,51215,51
10,51219,2554
10,51252,91
10,51265,2314
10,51293,839
10,51297,300
10,51304,2414
10,51305,10
10,51305,1567
10,51306,2034
10,5131,452
10,5132,30
10,5132,86
10,51368,179
10,51371,1393
10,51381,44
10,51403,911
10,5141,7
10,51415,1075
10,51417,56
10,5143,242
10,51462,1379
10,51464,1693
10,51495,723
10,51498,300
10,5150,7
10,5153,14
10,51535,569
10,51536,1893
10,5155,200
10,5155,73
10,51569,14
10,516,14
10,5162,163
10,51632,7
10,51636,2252
10,51678,1993
10,51680,1
10,51692,443
10,51705,406
10,51706,839
10,51773,1169
10,51773,2438
10,518,196
10,51815,1295
10,51817,1813
10,51817,911
10,51818,287
10,51837,1547
10,51837,300
10,51839,2057
10,51839,247
10,5184,18
10,51862,1301
10,519,7
10,51923,839
10,51958,1967
10,5197,36
10,51986,247
10,51997,1265
10,52,4
10,5200,242
10,5203,18
10,52030,1290
10,52034,95
10,52046,1264
10,52076,1133
10,52081,605
10,52082,95
10,521,118
10,521,60
10,52162,2546
10,5217,1153
10,52173,1379
10,52173,2527
10,52193,132
10,5220,3
10,52229,1258
10,5226,11
10,52274,242
10,52305,1087
10,5231,28
10,5233,7
10,5234,56
10,52347,605
10,5235,73
10,52369,343
10,52370,343
10,52371,343
10,52381,1794
10,52381,2248
10,52446,354
10,52460,112
10,52460,474
10,52461,1440
10,52463,432
10,52471,1137
10,5249,200
10,525,10
10,5250,73
10,52505,28
10,5258,11
10,52608,1264
10,52608,207
10,52614,28
10,5262,41
10,5267,65
10,527,28
10,52701,803
10,52736,51
10,5274,18
10,52741,287
10,52750,4
10,5276,86
10,5277,35
10,5278,207
10,52815,1005
10,52826,2
10,5287,103
10,529,3
10,5292,18
10,52935,1231
10,52955,2205
10,52962,300
10,52990,1974
10,52995,163
10,53,7
10,530,18
10,5300,112
10,5307,14
10,5311,18
10,532,18
10,533,7
10,5337,73
10,534,154
10,5341,112
10,5341,553
10,5342,35
10,5343,73
10,5344,103
10,535,154
10,5355,10
10,5356,132
10,5374,466
10,5375,207
10,538,48
10,5395,14
10,5397,330
10,5420,10
10,5420,80
10,5440,14
10,545,120
10,5454,70
10,546,81
10,5473,18
10,5474,103
10,5475,103
10,5476,200
10,5476,68
10,5477,60
10,5477,73
10,5485,322
10,5485,325
10,5494,22
10,55,5
10,550,18
10,5504,51
10,5505,486
10,5505,83
10,5507,56
10,551,86
10,552,18
10,5520,126
10,5525,37
10,553,7
10,5530,27
10,5534,191
10,554,28
10,555,28
10,558,101
10,5594,22
10,5597,44
10,56,5
10,5600,22
10,561,11
10,5618,65
10,5628,247
10,563,11
10,563,37
10,5630,10
10,5658,18
10,567,14
10,5670,292
10,5671,3
10,5671,78
10,5675,41
10,5678,11
10,568,48
10,5680,2
10,5682,5
10,5684,18
10,5688,18
10,569,103
10,5690,7
10,57,11
10,5702,2
10,5712,358
10,5725,14
10,573,280
10,5734,300
10,576,122
10,5760,68
10,5763,589
10,577,63
10,577,78
10,579,48
10,58,48
10,580,1
10,5809,73
10,582,207
10,5821,56
10,5829,22
10,5830,247
10,5832,18
10,5833,103
10,5834,73
10,5835,1
10,584,41
10,5841,37
10,5854,22
10,586,18
10,587,86
10,5883,73
10,5886,242
10,589,18
10,5891,18
10,59,11
10,590,86
10,5908,247
10,5909,37
10,591,37
10,5914,91
10,592,73
10,593,14
10,5935,11
10,5938,126
10,5940,32
10,5941,118
10,5945,1797
10,5945,367
10,5953,196
10,5958,88
10,5962,103
10,5967,18
10,5968,18
10,5973,101
10,598,81
10,5983,290
10,5984,287
10,5997,18
10,6,11
10,60,3
10,600,1363
10,600,81
10,6008,126
10,6023,51
10,6024,11
10,603,18
10,6030,11
10,6033,18
10,604,1
10,6045,10
10,605,1
10,6055,37
10,606,11
10,6067,1
10,6069,398
10,607,11
10,6075,6
10,6075,86
10,6077,103
10,6087,18
10,6093,1
10,6098,126
10,61,27
10,610,44
10,6112,95
10,6114,11
10,6117,474
10,6119,37
10,612,2257
10,6129,218
10,613,14
10,6130,18
10,614,7
10,6149,22
10,616,36
10,6164,7
10,6165,35
10,6166,292
10,618,11
10,6195,22
10,62,218
10,62,91
10,620,73
10,6201,309
10,6203,48
10,6205,70
10,621,48
10,6211,290
10,6211,4
10,6213,7
10,623,179
10,624,37
10,626,18
10,6261,22
10,6262,11
10,627,101
10,6277,86
10,63,39
10,630,11
10,630,110
10,6311,18
10,6324,218
10,633,50
10,634,179
10,6347,300
10,635,11
10,636,11
10,637,7
10,6374,103
10,6375,103
10,6377,44
10,6381,83
10,6383,452
10,6397,103
10,64,70
10,6425,101
10,6428,452
10,6444,1129
10,6448,191
10,646,37
10,6472,86
10,648,81
10,6481,406
10,6482,406
10,649,39
10,65,70
10,6500,346
10,6509,36
10,6511,196
10,6512,48
10,652,11
10,653,11
10,6547,132
10,655,11
10,655,91
10,6571,6
10,6571,86
10,6573,4
10,6574,6
10,658,11
10,6582,88
10,6583,18
10,6586,101
10,6594,314
10,66,7
10,6604,315
10,6604,37
10,6625,18
10,6629,18
10,6633,38
10,6634,10
10,6636,72
10,6645,218
10,6658,432
10,667,101
10,6672,18
10,6674,73
10,6676,35
10,668,93
10,6682,95
10,67,3
10,670,63
10,670,78
10,6701,191
10,6702,41
10,6702,56
10,6707,56
10,671,81
10,6712,44
10,6746,112
10,6747,44
10,6758,287
10,677,14
10,6773,7
10,6774,18
10,678,37
10,6798,28
10,68,3
10,6802,56
10,6811,14
10,682,122
10,6822,22
10,684,122
10,685,28
10,685,88
10,6868,68
10,687,1
10,6875,11
10,688,34
10,6880,32
10,6889,103
10,6895,37
10,6899,11
10,69,14
10,690,48
10,6900,1231
10,6901,14
10,6902,1456
10,6902,340
10,691,11
10,6918,11
10,6919,11
10,6920,11
10,693,83
10,694,218
10,6947,249
10,6956,56
10,696,48
10,6970,18
10,6971,18
10,6973,56
10,6974,56
10,6979,48
10,6980,18
10,6981,37
10,6989,103
10,7,14
10,7004,18
10,7048,14
10,7054,7
10,7058,7
10,706,462
10,706,81
10,7062,44
10,7079,48
10,708,94
10,7081,28
10,7082,41
10,7088,8
10,709,11
10,709,94
10,71,3
10,710,44
10,7103,96
10,7106,103
10,712,474
10,714,126
10,714,36
10,7148,27
10,7152,41
10,7160,103
10,7175,276
10,7176,309
10,718,7
10,7193,11
10,72,2
10,721,34
10,7211,73
10,7245,18
10,7247,1947
10,727,18
10,729,86
10,73,2
10,7307,18
10,7334,73
10,738,118
10,7395,22
10,74,86
10,740,18
10,744,48
10,7463,101
10,7479,73
10,75,27
10,750,37
10,751,37
10,7522,18
10,7522,336
10,754,73
10,7551,103
10,7561,1436
10,7575,452
10,7580,120
10,7580,38
10,7588,32
10,7590,48
10,7592,37
10,7593,91
10,76,35
10,7619,18
10,7627,397
10,763,27
10,7639,37
10,764,27
10,7643,1133
10,7645,18
10,7647,44
10,7655,118
10,7661,37
10,7662,5
10,7674,7
10,77,35
10,771,5
10,7720,56
10,7723,14
10,7724,39
10,7750,1662
10,776,7
10,7761,37
10,7768,7
10,7769,7
10,7785,11
10,7791,2
10,7793,18
10,7817,34
10,782,14
10,783,86
10,7845,191
10,786,1662
10,7867,228
10,789,176
10,789,86
10,79,163
10,790,32
10,7904,10
10,795,200
10,7956,452
10,798,7
10,7981,247
10,799,37
10,8,18
10,80,14
10,800,110
10,801,10
10,8011,103
10,8041,191
10,8057,95
10,8065,1
10,8074,11
10,8086,218
10,810,386
10,810,86
10,812,41
10,8123,191
10,8129,112
10,813,18
10,8130,65
10,8139,103
10,8140,103
10,8158,18
10,817,60
10,8183,103
10,8183,191
10,8189,1927
10,8189,374
10,8191,1522
10,8194,18
10,8195,1
10,8206,73
10,8213,191
10,8215,36
10,8216,154
10,8217,126
10,8220,81
10,8234,68
10,8235,68
10,8240,14
10,8241,27
10,8244,474
10,8277,38
10,8287,14
10,831,7
10,8311,1129
10,832,107
10,833,3
10,8336,27
10,8336,28
10,8345,22
10,835,218
10,8353,18
10,836,218
10,8373,22
10,8375,22
10,838,175
10,8394,18
10,840,1383
10,8407,88
10,8409,18
10,841,110
10,8410,118
10,8415,326
10,8424,27
10,8425,4
10,8426,1306
10,8436,103
10,8449,56
10,845,11
10,846,126
10,8476,7
10,8478,37
10,849,2
10,85,14
10,850,122
10,8503,18
10,8516,300
10,852,18
10,8520,247
10,8521,247
10,8525,32
10,853,4
10,8536,218
10,8536,91
10,8538,474
10,854,78
10,8542,577
10,855,11
10,8553,103
10,8557,51
10,856,28
10,857,18
10,858,112
10,859,18
10,8595,389
10,86,14
10,860,28
10,861,10
10,8624,18
10,863,38
10,8630,7
10,865,14
10,8675,309
10,8676,48
10,8685,191
10,8687,247
10,872,13
10,8726,44
10,873,5
10,874,18
10,876,86
10,8763,65
10,8764,1
10,8765,1065
10,8765,338
10,8769,436
10,877,11
10,878,14
10,8786,103
10,879,37
10,8795,6
10,8799,103
10,880,48
10,8812,7
10,8815,1133
10,8829,312
10,8832,312
10,8841,37
10,8853,14
10,886,37
10,8861,91
10,888,27
10,889,11
10,8890,37
10,8891,37
10,89,14
10,890,14
10,8900,27
10,8915,6
10,8917,41
10,8934,4
10,8937,7
10,8960,276
10,8961,400
10,8964,247
10,90,14
10,9013,315
10,9013,37
10,9028,1
10,9041,441
10,9061,36
10,9065,37
10,907,37
10,9074,44
10,909,41
10,910,38
10,9107,28
10,912,1
10,913,73
10,914,391
10,915,37
10,916,83
10,916,86
10,9175,11
10,918,14
10,9181,27
10,919,28
10,92,14
10,924,18
10,9241,406
10,925,18
10,9253,314
10,926,18
10,927,60
10,928,3
10,9289,132
10,929,14
10,93,14
10,930,14
10,9314,56
10,9330,37
10,9331,7
10,934,37
10,9346,14
10,935,3
10,9367,179
10,9371,22
10,9379,44
10,9383,65
10,9391,14
10,94,14
10,940,35
10,941,49
10,942,34
10,9426,73
10,943,11
10,9438,18
10,944,27
10,9441,101
10,9455,247
10,9479,309
10,9493,112
10,95,1260
10,95,14
10,951,22
10,9510,397
10,9513,1129
10,952,11
10,952,120
10,9520,14
10,9522,14
10,953,4
10,9533,73
10,9539,73
10,956,18
10,9561,432
10,9562,103
10,957,11
10,958,41
10,9587,218
10,959,22
10,9598,276
10,96,14
10,960,22
10,961,65
10,9613,65
10,962,34
10,9624,400
10,9627,400
10,964,1383
10,964,75
10,965,101
10,9656,10
10,966,247
10,967,18
10,968,73
10,969,5
10,9693,10
10,97,3
10,970,1549
10,970,311
10,971,200
10,9712,44
10,973,3
10,973,41
10,9736,51
10,9750,218
10,9756,44
10,9776,418
10,9781,18
10,9799,247
10,98,14
10,980,27
10,9806,1768
10,9807,1153
10,9810,14
10,9811,22
10,9812,86
10,9834,1
10,9834,287
10,9863,103
10,988,131
10,988,86
10,9883,1
10,9884,435
10,9885,18
10,9893,18
10,99,14
10,990,18
10,9905,191
10,9906,452
10,9916,11
10,9916,65
10,9919,56
10,992,48
10,9922,70
10,9926,37
10,9934,292
10,9936,83
10,9938,41
10,9941,14
10,9948,471
10,996,18
10,9969,14
10,9978,14
10,998,10
10,998,196
10,9981,14
10,9989,56
10,9996,5
11,1,14
11,100,34
11,1000,18
11,10014,318
11,10015,36
11,10030,7
11,10033,18
11,10049,37
11,1005,37
11,10073,346
11,10079,95
11,10080,32
11,10087,43
11,101,2
11,10109,27
11,10110,91
11,1013,10
11,10155,35
11,10156,14
11,10161,4
11,10162,10
11,10163,103
11,10165,2
11,1017,7
11,1018,7
11,10187,27
11,1019,11
11,10197,3
11,102,73
11,1021,101
11,10210,280
11,10210,65
11,10213,456
11,10216,10
11,10217,7
11,1022,103
11,10224,18
11,10224,199
11,10232,333
11,1025,48
11,1025,77
11,10250,247
11,10257,103
11,10271,11
11,10278,56
11,103,36
11,10308,73
11,10321,56
11,10324,400
11,10336,3
11,10338,276
11,10346,18
11,10348,444
11,10349,466
11,1035,207
11,10357,88
11,10359,126
11,10360,1
11,1037,122
11,10370,118
11,10372,112
11,10378,51
11,10379,112
11,10396,287
11,10397,32
11,104,1
11,1040,126
11,10444,18
11,10447,41
11,10447,441
11,1045,1313
11,1045,86
11,10456,14
11,10459,276
11,1046,86
11,10460,7
11,10465,346
11,1048,103
11,10490,10
11,10495,95
11,105,34
11,1050,18
11,10506,432
11,10507,28
11,10513,330
11,10521,56
11,10525,118
11,10539,276
11,10540,276
11,10541,276
11,10554,22
11,10562,18
11,10568,7
11,1057,86
11,10572,271
11,10572,439
11,10572,478
11,10578,300
11,10588,88
11,106,18
11,1060,6
11,1060,86
11,10607,1
11,10611,48
11,1062,2416
11,10620,163
11,10633,276
11,1065,86
11,1067,433
11,10671,541
11,1068,14
11,1068,18
11,1069,14
11,1069,18
11,107,37
11,1070,81
11,10709,452
11,10719,436
11,10721,112
11,10790,37
11,10793,10
11,10797,276
11,10798,4
11,10800,11
11,10802,276
11,10808,14
11,10815,1383
11,10815,191
11,1082,7
11,1083,179
11,10838,276
11,10847,400
11,10855,474
11,10856,474
11,1086,4
11,10869,118
11,1087,1
11,10870,10
11,1088,103
11,10884,418
11,10887,452
11,10889,65
11,109,3
11,1093,247
11,10958,276
11,10965,14
11,1097,101
11,1098,3
11,10987,101
11,10995,432
11,110,22
11,11013,287
11,11017,14
11,11021,41
11,11021,601
11,1103,28
11,1103,88
11,1104,28
11,1104,88
11,11061,11
11,11079,7
11,1108,37
11,111,22
11,1110,118
11,1110,60
11,11111,132
11,11123,37
11,11177,118
11,11179,91
11,11197,37
11,112,1383
11,112,75
11,11203,338
11,11203,93
11,11227,27
11,1123,18
11,11235,48
11,11239,44
11,11241,73
11,1126,28
11,1127,120
11,1128,120
11,11285,334
11,11285,537
11,113,27
11,11307,191
11,11319,7
11,1132,18
11,1133,48
11,11341,7
11,11341,8
11,1136,14
11,1137,18
11,11371,10
11,11371,463
11,1138,5
11,11385,18
11,1139,86
11,114,10
11,1142,7
11,11421,191
11,11433,7
11,1145,1
11,11457,118
11,1149,3
11,11491,541
11,11497,22
11,11499,37
11,115,48
11,11521,406
11,11533,452
11,11545,247
11,11547,398
11,11547,565
11,1156,3
11,1157,3
11,11595,247
11,11597,44
11,116,48
11,11609,276
11,1161,7
11,11615,541
11,11617,120
11,1163,1
11,11633,112
11,1164,7
11,11665,112
11,1167,409
11,11697,247
11,11703,290
11,1172,154
11,11739,7
11,11741,43
11,1175,7
11,11751,354
11,11751,41
11,11757,56
11,11759,14
11,11761,6
11,11763,38
11,11769,565
11,11771,10
11,11783,35
11,11785,27
11,1179,11
11,1180,1
11,11835,1768
11,11837,73
11,1184,154
11,11841,1768
11,11843,14
11,11859,38
11,1186,48
11,11873,103
11,1188,37
11,11887,300
11,1189,37
11,119,218
11,11919,452
11,1193,101
11,11933,11
11,11933,418
11,1194,43
11,1195,7
11,1196,8
11,1198,101
11,1198,63
11,1199,30
11,120,37
11,1200,420
11,12021,37
11,12031,1
11,12039,39
11,121,4
11,1210,3
11,12119,14
11,1212,34
11,12123,605
11,12139,68
11,1214,18
11,12145,1181
11,12149,41
11,12175,436
11,1218,39
11,12185,73
11,12189,2
11,1219,70
11,12191,18
11,122,37
11,1221,18
11,1222,8
11,1224,11
11,12243,247
11,1226,14
11,12281,27
11,12291,48
11,12293,51
11,123,1
11,1230,112
11,1231,34
11,12321,276
11,12321,3
11,1236,18
11,12361,523
11,12365,7
11,12367,10
11,1239,18
11,12391,18
11,12393,191
11,12403,95
11,12413,314
